time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
0.145,15.5033678462878,145,59.2669312309494,145,81.3993897606807,145,0,0,1.0707392896415,145
0.15,15.5172573199979,150,59.2549482947914,150,81.4167555732696,150,0,0,1.07073928721814,150
0.155,15.5040645154484,155,59.2515355105677,155,81.4235451293914,155,0,0,1.07073928537494,155
0.16,15.4809846184039,160,59.2524363565402,160,81.4093584432767,160,0,0,1.0707392840755,160
0.165,15.4628660508205,165,59.258912050456,165,81.3995712614109,165,0,0,1.07073928321886,165
0.17,15.4459529467784,170,59.2744609933736,170,81.3818155224258,170,0,0,1.07073928269133,170
0.175,15.4436504887089,175,59.2934907614871,175,81.3671297671289,175,0,0,1.07073928239136,175
0.18,15.4481530186416,180,59.3072718469208,180,81.361810497832,180,0,0,1.07073928223862,180
0.185,15.4530481499165,185,59.3223043275948,185,81.3576412942137,185,0,0,1.07073962963528,185
0.19,15.4573520599076,190,59.3450728546398,190,81.3470053377713,190,0,0,1.07074007610332,190
0.195,15.4664419303533,195,59.363886037413,195,81.3275523314885,195,0,0,1.07074049655663,195
0.2,15.4762236518651,200,59.3722976275229,200,81.3148726201699,200,0,0,1.07074083987628,200
0.205,15.4885956612922,205,59.3748070474431,205,81.3185987057967,205,0,0,1.0707410955564,205
0.21,15.4944595063931,210,59.368602009003,210,81.3327928749926,210,0,0,1.07074127264801,210
0.215,15.492724028172,215,59.3499901380847,215,81.3551073340497,215,0,0,1.0707413874162,215
0.22,15.4936260101145,220,59.3364365906122,220,81.3737068631742,220,0,0,1.0707414567686,220
0.225,15.4860192008291,225,59.3157932718141,225,81.3820442214743,225,0,0,1.07074149525599,225
0.23,15.4815655008059,230,59.2933396624886,230,81.3921776639978,230,0,0,1.07074151411726,230
0.235,15.4715731107437,235,59.2869377948399,235,81.3881769959238,235,0,0,1.07074152137518,235
0.24,15.4492600059457,240,59.2809916504049,240,81.3842847160517,240,0,0,1.07074152238093,240
0.245,15.430714904856,245,59.274268798255,245,81.3772354851824,245,0,0,1.0707415204715,245
0.25,15.4091028637859,250,59.2682531341495,250,81.3775195294352,250,0,0,1.07074151757423,250
0.255,15.4028567795133,255,59.2558636835753,255,81.3867131363762,255,0,0,1.0707415146936,255
0.26,15.4158024522357,260,59.2483160426293,260,81.3964952197362,260,0,0,1.07074151227015,260
0.265,15.4370992202154,265,59.2440829784152,265,81.4069156418633,265,0,0,1.07074151042682,265
0.27,15.4663795338712,270,59.2419731578646,270,81.4198030066283,270,0,0,1.07074150912727,270
0.275,15.481265370043,275,59.241129465768,275,81.4374850520883,275,0,0,1.07074150827054,275
0.28,15.4817577116934,280,59.2409760718372,280,81.4526147655452,280,0,0,1.07074150774294,280
0.285,15.4701046582399,285,59.2468700222349,285,81.4509118685783,285,0,0,1.07074150744292,285
0.29,15.4587260038526,290,59.2545113490777,290,81.4325177948949,290,0,0,1.07074150729016,290
0.295,15.4492452727613,295,59.2579176892013,295,81.4039139842933,295,0,0,1.0707418546868,295
0.3,15.4382697222306,300,59.2608301389404,300,81.3714603291355,300,0,0,1.07074230115482,300
0.305,15.4378801080784,305,59.2630699068813,305,81.3461888183339,305,0,0,1.07074272160812,305
0.31,15.4479401551717,310,59.2589442969677,310,81.3318446259712,310,0,0,1.07074306492777,310
0.315,15.4572264970364,315,59.2583737375713,315,81.3359986874968,315,0,0,1.07074332060789,315
0.32,15.4780654053021,320,59.259460575006,320,81.3514770812236,320,0,0,1.07074349769951,320
0.325,15.4931213626766,325,59.2496711134148,325,81.3752529536446,325,0,0,1.0707436124677,325
0.33,15.4956499178202,330,59.2385186037006,330,81.3932575611269,330,0,0,1.07074368182009,330
0.335,15.4960697727993,335,59.2342252160358,335,81.400185754218,335,0,0,1.07074372030749,335
0.34,15.482149792812,340,59.2221904213901,340,81.3935205696611,340,0,0,1.07074373916876,340
0.345,15.4602649845092,345,59.2200576001828,345,81.3761806671931,345,0,0,1.07074374642667,345
0.35,15.4401903046593,350,59.2169071931834,350,81.3606519978536,350,0,0,1.07074374743243,350
0.355,15.4354867235488,355,59.2042683979018,355,81.3464409918915,355,0,0,1.070743745523,355
0.36,15.440204846644,360,59.206574088393,360,81.3445618838065,360,0,0,1.07074374262573,360
0.365,15.4464362603678,365,59.2036747024262,365,81.3541352593588,365,0,0,1.0707437397451,365
0.37,15.4580810372482,370,59.2065570342424,370,81.361547030197,370,0,0,1.07074373732165,370
0.375,15.4779206286526,375,59.2153524303866,375,81.370660383886,375,0,0,1.07074373547832,375
0.38,15.4811206132023,380,59.2139451450285,380,81.3638509442422,380,0,0,1.07074373417877,380
0.385,15.4898244085392,385,59.2158818958621,385,81.3415491205669,385,0,0,1.07074373332203,385
0.39,15.503409599705,390,59.2113662605636,390,81.3235206564438,390,0,0,1.07074373279443,390
0.395,15.5074953143954,395,59.2028030411279,395,81.3101926682168,395,0,0,1.07074407995501,395
0.4,15.499127189573,400,59.1937914619708,400,81.3143635826003,400,0,0,1.07074452628506,400
0.405,15.4770404004578,405,59.1840830353378,405,81.3217901798597,405,0,0,1.07074494666519,405
0.41,15.4428192589894,410,59.1736769602724,410,81.3237744175467,410,0,0,1.0707452899517,410
0.415,15.4066827179499,415,59.1684006948758,415,81.3249542094899,415,0,0,1.0707455456215,415
0.42,15.3925008339644,420,59.1547736265375,420,81.3179697312959,420,0,0,1.07074572271448,420
0.425,15.3940313761972,425,59.1395906100644,425,81.3160994537304,425,0,0,1.07074583748898,425
0.43,15.4079732656212,430,59.1337173053512,430,81.3244025060431,430,0,0,1.07074590684887,430
0.435,15.4366509727964,435,59.1347744055969,435,81.3263654522663,435,0,0,1.07074594534312,435
0.44,15.4635384940398,440,59.1501614921651,440,81.3366626858223,440,0,0,1.07074596420989,440
0.445,15.4892501453562,445,59.1770925397577,445,81.3394971173034,445,0,0,1.07074597147186,445
0.45,15.5104279738145,450,59.2068169474317,450,81.3385967371032,450,0,0,1.07074597248038,450
0.455,15.5167671777331,455,59.2331319195545,455,81.343814515647,455,0,0,1.07074597057273,455
0.46,15.5155704496615,460,59.2404895001158,460,81.3528227893848,460,0,0,1.07074596767651,460
0.465,15.5131424377535,465,59.2383351396768,465,81.3659090883849,465,0,0,1.07074596479646,465
0.47,15.5124566927433,470,59.2266021707442,470,81.3749382805245,470,0,0,1.07074596237329,470
0.475,15.5145529173253,475,59.2048506745693,475,81.3807677083103,475,0,0,1.07074596053007,475
0.48,15.5022987417296,480,59.1858887955695,480,81.3728375203996,480,0,0,1.07074595923052,480
0.485,15.4799086583307,485,59.1615871586453,485,81.3619819771477,485,0,0,1.07074595837375,485
0.49,15.4470121061052,490,59.1425373890351,490,81.3553436860448,490,0,0,1.0707459578461,490
0.495,15.4184303118581,495,59.130685535618,495,81.3516024474789,495,0,0,1.07074595754604,495
0.5,15.4000278264542,500,59.1295786546934,500,81.3630674851168,500,0,0,1.07074595739323,500
0.505,15.4023336388954,505,59.1333847328115,505,81.3775440710976,505,0,0,1.07074595732925,505
0.51,15.4153210678213,510,59.1368575065858,510,81.3968074185164,510,0,0,1.07074595731444,510
0.515,15.4195548254314,515,59.1358283627522,515,81.4113617174678,515,0,0,1.07074595732364,515
0.52,15.4345161059079,520,59.1329739218762,520,81.4158469902555,520,0,0,1.070745957342,520
0.525,15.442342022172,525,59.1297600021118,525,81.4170962203736,525,0,0,1.07074595736152,525
0.53,15.451516980139,530,59.138327115599,530,81.3995661995552,530,0,0,1.07074595737852,530
0.535,15.4655731840698,535,59.1469409885549,535,81.3745829438976,535,0,0,1.07074595739174,535
0.54,15.4776814497801,540,59.1580429387516,540,81.3425879070142,540,0,0,1.07074595740123,540
0.545,15.4984773162645,545,59.1742277006762,545,81.3182148083718,545,0,0,1.0707459574076,545
0.55,15.5160456612718,550,59.1767833166704,550,81.3162604826695,550,0,0,1.07074595741159,550
0.555,15.523727882248,555,59.1805525545071,555,81.3245013113862,555,0,0,1.07074630487451,555
0.56,15.5258492275253,560,59.1938000256384,560,81.3378591140659,560,0,0,1.07074675135854,560
0.565,15.5137484088063,565,59.2053475060133,565,81.343763162691,565,0,0,1.07074717180318,565
0.57,15.4953568837885,570,59.2295921182565,570,81.3359255982482,570,0,0,1.07074751510463,570
0.575,15.4751559365978,575,59.2575583177879,575,81.3270624455766,575,0,0,1.07074777076519,575
0.58,15.4573113171959,580,59.2713613898015,580,81.3267560711086,580,0,0,1.07074794783969,580
0.585,15.4471053508505,585,59.2748546878586,585,81.3340849134226,585,0,0,1.07074806259453,585
0.59,15.4475817674815,590,59.2599103293818,590,81.3455438357847,590,0,0,1.07074813193731,590
0.595,15.4546025759468,595,59.2296344993308,595,81.3475038759581,595,0,0,1.07074817041824,595
0.6,15.4615077741177,600,59.199229355576,600,81.3468737270614,600,0,0,1.07074818927545,600
0.605,15.46537737689,605,59.1849529210846,605,81.3528244846098,605,0,0,1.070748196531,605
0.61,15.4596784083059,610,59.1933650256839,610,81.3664679946503,610,0,0,1.0707481975355,610
0.615,15.4506482371827,615,59.218097642485,615,81.3832808777123,615,0,0,1.07074819562551,615
0.62,15.4358397864962,620,59.2461677939316,620,81.3988664457919,620,0,0,1.07074819272806,620
0.625,15.4227010202152,625,59.2522640043054,625,81.4210082158874,625,0,0,1.07074818984746,625
0.63,15.4142568484847,630,59.2458082168795,630,81.4330531627995,630,0,0,1.07074818742412,630
0.635,15.4111086001305,635,59.2348232815419,635,81.4387630082382,635,0,0,1.07074818558093,635
0.64,15.4126945462572,640,59.2292745853081,640,81.4274424785889,640,0,0,1.07074818428149,640
0.645,15.4218401759857,645,59.234615701351,645,81.3913139573431,645,0,0,1.07074818342485,645
0.65,15.4386114363314,650,59.2401141843401,650,81.3517895330904,650,0,0,1.07074818289732,650
0.655,15.4523151667174,655,59.2467297439238,655,81.3188453791466,655,0,0,1.07074818259736,655
0.66,15.464432002036,660,59.2432735765076,660,81.2920423091446,660,0,0,1.07074818244462,660
0.665,15.4720503482101,665,59.2397265871927,665,81.2835716200115,665,0,0,1.07074818238069,665
0.67,15.4745882419188,670,59.2290682674487,670,81.2864172609678,670,0,0,1.07074818236591,670
0.675,15.4802074644751,675,59.2131246152302,675,81.2938106938538,675,0,0,1.07074818237513,675
0.68,15.4863085163116,680,59.1897139345206,680,81.309680980573,680,0,0,1.07074818239349,680
0.685,15.4859505270554,685,59.166664973685,685,81.322999946375,685,0,0,1.07074818241302,685
0.69,15.4751738985453,690,59.1492811636475,690,81.3312072468225,690,0,0,1.07074818243002,690
0.695,15.4595776930161,695,59.1485488810643,695,81.3377842023907,695,0,0,1.07074818244324,695
0.7,15.4423845365316,700,59.168620743383,700,81.3540526248344,700,0,0,1.07074818245274,700
0.705,15.4328906146437,705,59.2004547645025,705,81.3663370875132,705,0,0,1.0707481824591,705
0.71,15.4339946093265,710,59.2325064729632,710,81.3825708734358,710,0,0,1.07074818246309,710
0.715,15.4453203106387,715,59.2520239114119,715,81.3903866908416,715,0,0,1.07074818246542,715
0.72,15.4593866811675,720,59.2534326375879,720,81.3856432854538,720,0,0,1.07074818246664,720
0.725,15.4610277710547,725,59.2428202002979,725,81.3741938527,725,0,0,1.07074818246718,725
0.73,15.4588375073404,730,59.2323744654572,730,81.357761424602,730,0,0,1.07074818246735,730
0.735,15.4419550576959,735,59.2350711961105,735,81.3436031157924,735,0,0,1.07074818246732,735
