time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
10.73,0.00090632870998303,22.7307435864253,0.204023867999977,143.193694873504,0.72989123879845,0.72989123879845,0,0,0,0,0,0,0,1.72224152161782e-07,75.5161331151406,61.3948207566768,102.996563569595,28.6219461978592,0.346299617109847,0.346299617109847,0,0.00103738174941981,1.09992292299407,0.611068290552262,0,0,3.43344564263104e-06,0,0,0,2.37125527679133,-0.0227811565817957,0.0224043149050928,-0.0198580100833419,-0.0221990620114643,-0.0208657739022112
10.74,0.00102623657982974,22.7290206190841,0.203992977635451,143.191930641901,0.729891435273379,0.729891435273379,0,0,0,0,0,0,0,1.72224152161782e-07,75.5147189964354,61.3840007768343,102.993921573995,28.6233390265442,0.346259616814112,0.346259616814112,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527676773,-0.022678074425317,0.0224043149050928,-0.019960901327297,-0.0221990620114643,-0.0207619640818021
10.75,0.00113143829746865,22.7278408939524,0.203882393597504,143.190037633908,0.729891735847876,0.729891735847876,0,0,0,0,0,0,0,1.72224152161782e-07,75.5132870630673,61.3736398779027,102.991032190685,28.6249573758031,0.346229542201703,0.346229542201703,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527674456,-0.0227811565817957,0.0223005912249767,-0.0200637925712522,-0.0223032829598749,-0.0208657739022112
10.76,0.0012228252974202,22.7267752539799,0.203699633847658,143.187456450807,0.729892130085276,0.729892130085276,0,0,0,0,0,0,0,1.72224152161782e-07,75.511748165255,61.3634972057242,102.987832422991,28.6266302387235,0.346211632791395,0.346211632791395,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.3712552767219,-0.0225749922688383,0.0220931438647443,-0.0198580100833419,-0.0221990620114643,-0.0207619640818021
10.77,0.00130126434173979,22.726203311992,0.203548219054203,143.184836747112,0.729892470602245,0.729892470602245,0,0,0,0,0,0,0,1.72224152161782e-07,75.5101660758321,61.3534006392513,102.984507061814,28.6283461671509,0.346206774796559,0.346206774796559,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527669978,-0.0228842387382744,0.0227154859454413,-0.0201666838152073,-0.0225117248566962,-0.0212810131838472
10.78,0.00136759629051584,22.7260834570783,0.203425961739347,143.182626023933,0.729892348315104,0.729892348315104,0,0,0,0,0,0,0,1.72224152161782e-07,75.5084544927457,61.3433859412859,102.981465938284,28.6302391388668,0.346214775918184,0.346214775918184,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527667824,-0.0230904030512318,0.0228192096255575,-0.0202695750591625,-0.0225117248566962,-0.0213848230042562
10.79,0.00142263508387533,22.7260386407186,0.203330753690338,143.181085825196,0.729891804830312,0.729891804830312,0,0,0,0,0,0,0,1.72224152161782e-07,75.5065352937619,61.3334853736267,102.978695801584,28.6322859490662,0.346234303898022,0.346234303898022,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527665732,-0.022678074425317,0.0223005912249767,-0.0198580100833419,-0.0221990620114643,-0.0208657739022112
10.8,0.00146716692072177,22.7260141791922,0.203260567239054,143.180114457231,0.729891292232943,0.729891292232943,0,0,0,0,0,0,0,1.72224152161782e-07,75.504627275431,61.3237278807966,102.975605193738,28.6341274972496,0.346262518951937,0.346262518951937,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527663705,-0.0224719101123595,0.0219894201846282,-0.0194464451075213,-0.0217821782178218,-0.0203467248001661
10.81,0.00150194961996645,22.7263457106757,0.203117070312965,143.179279666687,0.729890947306348,0.729890947306348,0,0,0,0,0,0,0,1.72224152161782e-07,75.5029779413131,61.3142838492341,102.972138406495,28.6359193310738,0.346296167176759,0.346296167176759,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527661743,-0.0225749922688383,0.0220931438647443,-0.0198580100833419,-0.021990620114643,-0.0205543444409841
10.82,0.00152771215055901,22.727096679427,0.202907343612383,143.178379841641,0.729890619009127,0.729890619009127,0,0,0,0,0,0,0,1.72224152161782e-07,75.5015226237463,61.3050181303518,102.9684871313,28.6380925302501,0.346331946274034,0.346331946274034,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527659851,-0.0230904030512318,0.0227154859454413,-0.0202695750591625,-0.0225117248566962,-0.0209695837226202
