time,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
0.1,14.7598567374893,0.227223368879917,142.827773940837,0.0150758072812515,0.7,0.701338027220459,0,0,0,0,0,0,0,-0.00130422998765667,48.3912390332076,14.1747870794256,80.6265084385089,76.8887270743076,0.75,0.75016721037416,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.11,14.7562689435296,0.227065637788061,142.804648411611,0.0126161746113727,0.7,0.701343270388296,0,0,0,0,0,0,0,-0.00130422998765667,48.385062402825,14.171279221883,80.6320628977376,76.9040320075265,0.75,0.750161768470573,0,0.00162968751865833,1.7279373384891e-06,9.59965188049497e-07,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.12,14.7512612438122,0.220132176017205,142.799784675736,0.0114672825117285,0.7,0.701348418914148,0,0,0,0,0,0,0,-0.00130422998765667,48.388850726429,14.1585308328556,80.657051263742,76.9054727279803,0.75,0.750039586032263,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.13,14.7578468873224,0.215104919472836,142.805642874266,0.0148886071247695,0.7,0.701358160739658,0,0,0,0,0,0,0,-0.00130422998765667,48.3754742971342,14.1436967815947,80.6600226415799,76.9120100501489,0.75,0.750085026550289,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.14,14.7513618899932,0.213609917099316,142.80769105566,0.0159792209750225,0.7,0.701362968579767,0,0,0,0,0,0,0,-0.00130422998765667,48.3547082452315,14.147415712786,80.6394732650477,76.9178685745151,0.75,0.750191066139261,0,0.00141618934989651,1.50156789448286e-06,8.34204385823811e-07,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.15,14.7324983514177,0.213906614603437,142.803926040861,0.0139650514145408,0.7,0.701353970950188,0,0,0,0,0,0,0,-0.00130422998765667,48.343456525665,14.1568322010448,80.6270070557439,76.9053561880926,0.75,0.750119739665212,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.16,14.7435266771252,0.214947382953358,142.800090781282,0.0128020354301525,0.7,0.701334849101234,0,0,0,0,0,0,0,-0.00130422998765667,48.3476905206843,14.180635708901,80.6181471244663,76.8924123157639,0.75,0.750043820342075,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.17,14.7583943798809,0.214247581756626,142.804448598623,0.0102898286475003,0.7,0.701319686060061,0,0,0,0,0,0,0,-0.00130422998765667,48.3619073935407,14.2261317780159,80.6122616443311,76.8812993898411,0.75,0.75012776247922,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.18,14.7726340941272,0.212889213743611,142.825084280367,0.00757473297715783,0.7,0.701319515344232,0,0,0,0,0,0,0,-0.00130422998765667,48.3783080961907,14.2721865662624,80.6086074012521,76.8822610035859,0.75,0.750175348628334,0,0.00104393565869998,1.10687195121489e-06,6.14928861786052e-07,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.19,14.7977171462884,0.215265020224874,142.853491032337,0.00519411865318556,0.7,0.701325985103476,0,0,0,0,0,0,0,-0.00130422998765667,48.3931110800709,14.3055771196009,80.6007892344511,76.8903053870055,0.75,0.750055684672268,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.2,14.8255730609894,0.222729722074829,142.890421458968,0.00333281274646132,0.7,0.701334373979478,0,0,0,0,0,0,0,-0.00130422998765667,48.4029913351704,14.3148226444632,80.5847298818382,76.8925929561719,0.75,0.750018454864378,0,-0.00170402084626176,-1.80675203811068e-06,-1.00375113228371e-06,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.21,14.8464897001844,0.229367408319267,142.913907343757,0.00199125673067751,0.7,0.701336860437349,0,0,0,0,0,0,0,-0.00130422998765667,48.4034381911605,14.323410635931,80.569449049325,76.8805459664108,0.75,0.750142179808191,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.22,14.8439221870207,0.228884860740754,142.903012932359,0.00108848202347213,0.7,0.701330915744461,0,0,0,0,0,0,0,-0.00130422998765667,48.4053726207227,14.3246486034712,80.5721482035556,76.8754943065737,0.75,0.750167556593138,0,0.00110911015008242,1.17597565108827e-06,6.53319806160148e-07,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.23,14.83330194331,0.221524020180658,142.878653017699,0.00052025018502352,0.7,0.701327619026898,0,0,0,0,0,0,0,-0.00130422998765667,48.3981297648469,14.3110130768967,80.5861702541623,76.8819426305072,0.75,0.750058065856417,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.24,14.832225439562,0.212278300129162,142.848344267368,0.00209462431315084,0.7,0.701326005265479,0,0,0,0,0,0,0,-0.00130422998765667,48.3650939410365,14.306289483406,80.5991851240985,76.8791131504831,0.75,0.750068711463007,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.25,14.8317146528216,0.203644868828463,142.827769331662,0.00436835038489466,0.7,0.701330824973739,0,0,0,0,0,0,0,-0.00130422998765667,48.3372761904617,14.3024224112192,80.6154421653387,76.8745389333908,0.75,0.750180703144015,0,0.00100552292541067,1.06614340947662e-06,5.92301894153679e-07,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.26,14.8372520617372,0.202348597739306,142.837576858162,0.00468924254330723,0.7,0.701337730148394,0,0,0,0,0,0,0,-0.00130422998765667,48.3294483777286,14.3109748021475,80.6324970949705,76.8641904660293,0.75,0.750138626041789,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.27,14.8426866103759,0.206397804331267,142.84781824703,0.00409853824757288,0.7,0.701339037982029,0,0,0,0,0,0,0,-0.00130422998765667,48.3297551519625,14.3293893391261,80.6567721853848,76.8433792610168,0.75,0.750003895988618,0,-0.00135081796447878,-1.43225543032098e-06,-7.95697461289434e-07,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.28,14.8510397103389,0.210266544227412,142.841401439506,0.00319792955989186,0.7,0.70133767233731,0,0,0,0,0,0,0,-0.00130422998765667,48.3336025678194,14.3473726554889,80.6728165091556,76.8231085875214,0.75,0.750018117773128,0,-0.00192453304956075,-2.04055837540565e-06,-1.13364354189203e-06,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
0.29,14.8441255987604,0.213451535394659,142.832450539155,0.00420753444521716,0.7,0.701335340553132,0,0,0,0,0,0,0,-0.00130422998765667,48.3288796736661,14.3623574934575,80.6789118213403,76.8214921186987,0.75,0.750127085027647,0,0,0,0,0,0,-0.000113048759062262,0,0,0,1.67141640993281,0,0,0,0,0
