time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
18.49,0.00223626670407598,56.8406947986833,0.203422684285066,142.875219224463,0.339303051480364,0.339303051480364,0,0,0,0,0,0,0,0,52.1394504239756,56.0730030150388,62.7041909075795,56.2286638501114,0.824752027016207,0.824752027016207,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0223688279558808,0.0220931438647443,-0.0201666838152073,-0.0216779572694112,-0.0203467248001661
18.5,0.0022146646530778,56.8389518347635,0.203369100694288,142.876750435135,0.339301443911067,0.339301443911067,0,0,0,0,0,0,0,0,52.1398556307438,56.0739174084468,62.7037583202843,56.2285224987241,0.82475131940579,0.82475131940579,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0227811565817957,0.0227154859454413,-0.0207840312789382,-0.0224075039082856,-0.0208657739022112
18.51,0.00218623896415302,56.8374550799387,0.203336688661424,142.878381432237,0.339299977709336,0.339299977709336,0,0,0,0,0,0,0,0,52.1403131875084,56.074633195058,62.7028564536086,56.2284852743929,0.824749819997623,0.824749819997623,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0230904030512318,0.0229229333056737,-0.0207840312789382,-0.0225117248566962,-0.0210733935430292
18.52,0.00215170818991385,56.8360921797992,0.203323694888985,142.880193295858,0.339298783606193,0.339298783606193,0,0,0,0,0,0,0,0,52.1412985651944,56.0748760394042,62.7020606889297,56.2285430715872,0.82475171411109,0.82475171411109,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.022678074425317,0.0224043149050928,-0.0202695750591625,-0.0223032829598749,-0.0208657739022112
18.53,0.00211175113598044,56.8351939711346,0.203328445213168,142.882114608773,0.339297704633445,0.339297704633445,0,0,0,0,0,0,0,0,52.1418935005827,56.0747833931137,62.7014611256226,56.228639025844,0.824753689966195,0.824753689966195,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0231934852077105,0.0228192096255575,-0.0207840312789382,-0.0228243877019281,-0.0213848230042562
18.54,0.00206700771298835,56.8347709014325,0.203349344181563,142.884224446333,0.339296734820487,0.339296734820487,0,0,0,0,0,0,0,0,52.1417929884618,56.0744818186489,62.7008981179782,56.2288175607024,0.824752571697157,0.824752571697157,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.022678074425317,0.0223005912249767,-0.0205782487910279,-0.0221990620114643,-0.0208657739022112
18.55,0.00201807986643991,56.8343486850832,0.203384874357633,142.886160377084,0.339295868296305,0.339295868296305,0,0,0,0,0,0,0,0,52.1416375362567,56.0743766146342,62.700659797802,56.229070633416,0.824751483377194,0.824751483377194,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0227811565817957,0.0227154859454413,-0.0207840312789382,-0.0225117248566962,-0.0209695837226202
18.56,0.00196553257381147,56.8340734917983,0.203433595379006,142.88793021123,0.339294824295237,0.339294824295237,0,0,0,0,0,0,0,0,52.1412880608199,56.0744989402785,62.7009110265699,56.2290532713453,0.824753587443669,0.824753587443669,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0225749922688383,0.0224043149050928,-0.020681140034983,-0.0221990620114643,-0.0208657739022112
18.57,0.00190989489900394,56.8341261154661,0.203494142795168,142.889541720702,0.339294035221858,0.339294035221858,0,0,0,0,0,0,0,0,52.14061860358,56.0745389375157,62.7018482767898,56.2285486087424,0.82475511503982,0.82475511503982,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0225749922688383,0.0224043149050928,-0.0205782487910279,-0.0220948410630537,-0.0208657739022112
18.58,0.0018516610948785,56.834091676102,0.203565226708749,142.890472489992,0.339293481539028,0.339293481539028,0,0,0,0,0,0,0,0,52.1401421692666,56.0744555710543,62.7033586971876,56.2278910957106,0.824753582717102,0.824753582717102,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0228842387382744,0.0228192096255575,-0.0207840312789382,-0.0224075039082856,-0.0210733935430292
