time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
31.21,42.3172758946669,31210,64.4066699027822,31210,84.2990101426247,31210,0,0,3.61893501025081,31210
31.215,42.2754014018051,31215,64.4029127155232,31215,84.2570022918657,31215,0,0,3.61893501025081,31215
31.22,42.2357779536112,31220,64.3998720363826,31220,84.2267984819847,31220,0,0,3.61893501025081,31220
31.225,42.2147728182874,31225,64.3995285594934,31225,84.1969871208469,31225,0,0,3.61893501025081,31225
31.23,42.2052612214746,31230,64.3947097138223,31230,84.1777230508905,31230,0,0,3.61893501025081,31230
31.235,42.2061178571045,31235,64.3943879447444,31235,84.1680264212319,31235,0,0,3.61893501025081,31235
31.24,42.2056957666659,31240,64.4018191613192,31240,84.1640646478996,31240,0,0,3.61893501025081,31240
31.245,42.2009629048069,31245,64.4191352924398,31245,84.1632514524659,31245,0,0,3.61893501025081,31245
31.25,42.1950674362986,31250,64.4419206402921,31250,84.1639542294355,31250,0,0,3.61893501025081,31250
31.255,42.1762356900744,31255,64.4521228555285,31255,84.1614034497229,31255,0,0,3.61893501025081,31255
31.26,42.1546378826197,31260,64.45708718921,31260,84.1520968319523,31260,0,0,3.61893501025081,31260
31.265,42.1409113839703,31265,64.4589656255534,31265,84.1374506263449,31265,0,0,3.61893501025081,31265
31.27,42.1270819290166,31270,64.4591893944534,31270,84.1246422966543,31270,0,0,3.61893501025081,31270
31.275,42.1268043769468,31275,64.4681797149392,31275,84.1146448689481,31275,0,0,3.61893501025081,31275
31.28,42.1401737025629,31280,64.4739145893561,31280,84.1036360659718,31280,0,0,3.61893501025081,31280
31.285,42.1574755714449,31285,64.4639737603259,31285,84.0958065048819,31285,0,0,3.61893501025081,31285
31.29,42.1890607501696,31290,64.4486699893263,31290,84.0829769513064,31290,0,0,3.61893501025081,31290
31.295,42.2124832265547,31295,64.4295776082917,31295,84.0623199532474,31295,0,0,3.61893501025081,31295
31.3,42.2362722923177,31300,64.407982752186,31300,84.0490608248783,31300,0,0,3.61893501025081,31300
31.305,42.2565082141883,31305,64.3829372887126,31305,84.0316043217402,31305,0,0,3.61893501025081,31305
31.31,42.2605789323317,31310,64.346936636848,31310,84.0093032728732,31310,0,0,3.61893501025081,31310
31.315,42.2626016132854,31315,64.311724944653,31315,83.9826286976284,31315,0,0,3.61893501025081,31315
31.32,42.2557797934738,31320,64.2785473242518,31320,83.9410336122972,31320,0,0,3.61893501025081,31320
31.325,42.2518404029973,31325,64.2590731508628,31325,83.9031643942087,31325,0,0,3.61893501025081,31325
31.33,42.2364437313737,31330,64.254404133739,31330,83.8633209826725,31330,0,0,3.61893501025081,31330
31.335,42.2298347726861,31335,64.2474640241647,31335,83.8307348366277,31335,0,0,3.61893501025081,31335
31.34,42.226228240935,31340,64.2463246539159,31340,83.8178765475585,31340,0,0,3.61893501025081,31340
31.345,42.235947146112,31345,64.2402970265603,31345,83.8023850452195,31345,0,0,3.61893501025081,31345
31.35,42.2576519929794,31350,64.2311479359173,31350,83.7805258812663,31350,0,0,3.61893501025081,31350
31.355,42.2774424259437,31355,64.2201442402941,31355,83.7592711369163,31355,0,0,3.61893501025081,31355
31.36,42.3104544812437,31360,64.1928841084358,31360,83.7263518242798,31360,0,0,3.61893501025081,31360
31.365,42.3269874983334,31365,64.1703345586626,31365,83.6934273534859,31365,0,0,3.61893501025081,31365
